2.0572, 1
4.0572, 2
6.0572, 3
8.0572, 4
10.0572, 5
12.0572, 4
14.0572, 3
16.0572, 4
18.0572, 5
24.0572, 4
26.0572, 5
28.0572, 6
30.0572, 7
32.0572, 8
34.0572, 7
46.0572, 8
50.0572, 7
70.0572, 6
78.0572, 7
80.0572, 8
90.0572, 7
92.0572, 8
94.0572, 7
96.0572, 6
98.0572, 5
100.057, 4
102.057, 3
104.057, 4
106.057, 5
108.057, 4
110.057, 5
112.057, 6
114.057, 7
116.057, 8
162.057, 7
164.057, 6
166.057, 5
168.057, 6
170.057, 7
172.057, 8
174.057, 9
182.057, 8
184.057, 7
186.057, 6
188.057, 7
192.057, 6
194.057, 5
196.057, 4
198.057, 3
200.057, 4
202.057, 5
204.057, 4
206.057, 5
208.057, 6
210.057, 7
212.057, 8
214.057, 7
216.057, 6
218.057, 5
220.057, 6
222.057, 7
224.057, 8
232.057, 7
234.057, 8
236.057, 7
240.057, 8
242.057, 7
244.057, 6
246.057, 5
248.057, 6
250.057, 7
252.057, 8
254.057, 9
256.057, 8
258.057, 7
280.057, 8
282.057, 7
284.057, 6
286.057, 5
290.057, 6
298.057, 7
300.057, 8
302.057, 9
308.057, 8
312.057, 9
330.057, 8
334.057, 9
344.057, 8
346.057, 7
350.057, 6
352.057, 7
354.057, 8
372.057, 9
402.057, 8
406.057, 7
408.057, 6
410.057, 7
412.057, 8
414.057, 9
422.057, 8
434.057, 7
436.057, 6
442.057, 7
444.057, 8
446.057, 9
454.057, 8
456.057, 7
458.057, 6
466.057, 7
484.057, 8
486.057, 9
488.057, 8
490.057, 7
516.057, 8
518.057, 9
522.057, 8
536.057, 9
562.057, 8
564.057, 7
566.057, 6
568.057, 5
588.057, 6
590.057, 7
592.057, 8
594.057, 9
608.057, 8
610.057, 7
612.057, 6
620.057, 7
626.057, 6
628.057, 7
630.057, 6
638.057, 5
642.057, 6
644.057, 7
666.057, 6
668.057, 5
670.057, 6
672.057, 7
674.057, 8
678.057, 7
680.057, 6
684.057, 5
686.057, 6
688.057, 7
690.057, 8
692.057, 7
694.057, 6
696.057, 7
698.057, 8
700.057, 9
706.057, 8
710.057, 7
718.057, 8
720.057, 7
722.057, 6
732.057, 5
736.057, 6
738.057, 7
740.057, 8
744.057, 7
746.057, 6
748.057, 7
750.057, 8
752.057, 9
754.057, 8
756.057, 7
760.057, 6
762.057, 5
764.057, 4
766.057, 5
768.057, 6
770.057, 7
772.057, 8
774.057, 9
776.057, 8
778.057, 7
784.057, 8
786.057, 7
792.057, 8
794.057, 9
804.057, 8
806.057, 7
808.057, 6
810.057, 5
812.057, 6
814.057, 7
816.057, 8
818.057, 7
820.057, 6
822.057, 5
824.057, 6
826.057, 7
828.057, 8
830.057, 7
832.057, 6
834.057, 5
836.057, 6
838.057, 7
840.057, 8
842.057, 7
844.057, 6
846.057, 7
852.057, 6
854.057, 5
856.057, 6
858.057, 7
860.057, 8
862.057, 9
864.057, 8
866.057, 7
868.057, 6
870.057, 5
872.057, 6
874.057, 7
890.057, 6
892.057, 5
894.057, 4
896.057, 5
898.057, 6
900.057, 7
902.057, 8
904.057, 9
908.057, 8
910.057, 7
912.057, 6
914.057, 5
916.057, 4
920.057, 3
922.057, 2
924.057, 3
926.057, 4
928.057, 5
930.057, 6
932.057, 7
934.057, 8
936.057, 9
938.057, 8
940.057, 7
942.057, 6
944.057, 7
946.057, 8
948.057, 7
950.057, 6
952.057, 5
954.057, 4
956.057, 5
958.057, 6
960.057, 7
968.057, 6
970.057, 5
972.057, 4
974.057, 5
976.057, 6
978.057, 5
980.057, 4
982.057, 3
984.057, 4
986.057, 5
988.057, 6
990.057, 7
992.057, 6
994.057, 5
996.057, 4
998.057, 5
